player,goals,assists,rating,minutes,match_id,date,performed,Player,Team,DOB,Zodiac,Element,Ruling Planet,surname,birth_date
fabio carvalho,0,0,6.7,11,1208028,2024-08-18,0,,,,,,,carvalho,
ben mee,0,0,0.0,1,1208028,2024-08-18,0,,,,,,,mee,
hákon rafn valdimarsson,0,0,0.0,0,1208028,2024-08-18,0,,,,,,,valdimarsson,
myles peart-harris,0,0,0.0,0,1208028,2024-08-18,0,,,,,,,peart-harris,
yehor yarmoliuk,0,0,0.0,0,1208028,2024-08-18,0,,,,,,,yarmoliuk,
ryan trevitt,0,0,0.0,0,1208028,2024-08-18,0,,,,,,,trevitt,
dean henderson,0,0,6.7,90,1208028,2024-08-18,0,,,,,,,henderson,
chris richards,0,0,6.3,84,1208028,2024-08-18,0,,,,,,,richards,
joachim andersen,0,0,6.5,90,1208028,2024-08-18,0,,,,,,,andersen,
marc guéhi,0,0,6.9,90,1208028,2024-08-18,0,,,,Cancer,,,guéhi,13-07-2000
daniel muñoz,0,0,6.9,90,1208028,2024-08-18,0,,,,,,,muñoz,
adam wharton,0,0,7.3,74,1208028,2024-08-18,1,,,,,,,wharton,
will hughes,0,0,7.0,84,1208028,2024-08-18,1,,,,,,,hughes,
tyrick mitchell,0,0,6.5,90,1208028,2024-08-18,0,,,,,,,mitchell,
daichi kamada,0,0,6.9,70,1208028,2024-08-18,0,,,,,,,kamada,
eberechi eze,0,0,7.3,90,1208028,2024-08-18,1,,,,Cancer,,,eze,29-06-1998
jean-philippe mateta,0,0,6.2,45,1208028,2024-08-18,0,,,,,,,mateta,
odsonne édouard,0,0,6.7,45,1208028,2024-08-18,0,,,,,,,édouard,
jordan ayew,0,0,6.2,20,1208028,2024-08-18,0,,,,,,,ayew,
jefferson lerma,0,0,7.2,16,1208028,2024-08-18,1,,,,,,,lerma,
cheick doucouré,0,0,6.7,11,1208028,2024-08-18,0,,,,,,,doucouré,
ismaïla sarr,0,0,6.3,11,1208028,2024-08-18,0,,,,Virgo,,,sarr,14-09-2002
sam johnstone,0,0,0.0,0,1208028,2024-08-18,0,,,,,,,johnstone,
nathaniel clyne,0,0,0.0,0,1208028,2024-08-18,0,,,,,,,clyne,
chadi riad,0,0,0.0,0,1208028,2024-08-18,0,,,,,,,riad,
jeffrey schlupp,0,0,0.0,0,1208028,2024-08-18,0,,,,,,,schlupp,
robert sánchez,0,0,6.9,90,1208029,2024-08-18,0,robert sánchez,Chelsea,18-11-1997,Scorpio,Water,Mars,sánchez,18-11-1997
malo gusto,0,0,6.2,90,1208029,2024-08-18,0,,,,Taurus,,,gusto,19-05-2003
wesley fofana,0,0,6.3,90,1208029,2024-08-18,0,wesley fofana,Chelsea,17-12-2000,Sagittarius,Fire,Jupiter,fofana,17-12-2000
levi colwill,0,0,6.9,90,1208029,2024-08-18,0,,,,,,,colwill,
marc cucurella,0,0,7.0,80,1208029,2024-08-18,1,,,,Cancer,,,cucurella,22-07-1998
moisés caicedo,0,0,6.9,90,1208029,2024-08-18,0,,,,Scorpio,,,caicedo,02-11-2001
roméo lavia,0,0,7.2,66,1208029,2024-08-18,1,,,,,,,lavia,
cole palmer,0,0,6.9,90,1208029,2024-08-18,0,,,,Taurus,,,palmer,06-05-2002
enzo fernández,0,0,7.3,90,1208029,2024-08-18,1,enzo fernández,Chelsea,17-01-2001,Capricorn,Earth,Saturn,fernández,17-01-2001
christopher nkunku,0,0,6.9,58,1208029,2024-08-18,0,,,,,,,nkunku,
nicolas jackson,0,0,6.3,66,1208029,2024-08-18,0,,,,Gemini,,,jackson,20-06-2001
pedro neto,0,0,6.9,32,1208029,2024-08-18,0,,,,Pisces,,,neto,09-03-2000
kiernan dewsbury-hall,0,0,6.7,24,1208029,2024-08-18,0,,,,,,,dewsbury-hall,
marc guiu,0,0,6.2,24,1208029,2024-08-18,0,,,,,,,guiu,
renato veiga,0,0,6.5,10,1208029,2024-08-18,0,,,,,,,veiga,
filip jørgensen,0,0,0.0,0,1208029,2024-08-18,0,,,,,,,jørgensen,
tosin adarabioyo,0,0,0.0,0,1208029,2024-08-18,0,,,,,,,adarabioyo,
benoît badiashile,0,0,0.0,0,1208029,2024-08-18,0,,,,Aries,,,badiashile,26-03-2001
mykhaylo mudryk,0,0,0.0,0,1208029,2024-08-18,0,,,,,,,mudryk,
noni madueke,0,0,0.0,0,1208029,2024-08-18,0,noni madueke,Arsenal,10-03-2002,Pisces,Water,Jupiter,madueke,10-03-2002
ederson,0,0,7.2,90,1208029,2024-08-18,1,,,,,,,ederson,
manuel akanji,0,0,7.3,90,1208029,2024-08-18,1,,,,,,,akanji,
rúben dias,0,0,7.3,90,1208029,2024-08-18,1,,,,,,,dias,
joško gvardiol,0,0,7.7,90,1208029,2024-08-18,1,,,,,,,gvardiol,
rico lewis,0,0,6.7,90,1208029,2024-08-18,0,rico lewis,Man City,21-11-2004,Scorpio,Water,Mars,lewis,21-11-2004
mateo kovačić,1,0,7.3,90,1208029,2024-08-18,1,,,,,,,kovačić,
jérémy doku,0,0,7.9,90,1208029,2024-08-18,1,,,,,,,doku,
bernardo silva,0,1,7.3,90,1208029,2024-08-18,1,bernardo silva,Man City,10-08-1994,Leo,Fire,Sun,silva,10-08-1994
kevin de bruyne,0,0,7.5,90,1208029,2024-08-18,1,,,,,,,bruyne,
savinho,0,0,7.5,45,1208029,2024-08-18,1,,,,,,,savinho,
erling haaland,1,0,7.5,90,1208029,2024-08-18,1,,,,Cancer,,,haaland,21-07-2000
phil foden,0,0,7.0,45,1208029,2024-08-18,1,,,,Gemini,,,foden,28-05-2000
stefan ortega,0,0,0.0,0,1208029,2024-08-18,0,,,,,,,ortega,
nathan aké,0,0,0.0,0,1208029,2024-08-18,0,,,,,,,aké,
kyle walker,0,0,0.0,0,1208029,2024-08-18,0,,,,,,,walker,
john stones,0,0,0.0,0,1208029,2024-08-18,0,,,,,,,stones,
james mcatee,0,0,0.0,0,1208029,2024-08-18,0,,,,,,,mcatee,
matheus nunes,0,0,0.0,0,1208029,2024-08-18,0,,,,Virgo,,,nunes,27-08-1998
jack grealish,0,0,0.0,0,1208029,2024-08-18,0,,,,,,,grealish,
nico o’reilly,0,0,0.0,0,1208029,2024-08-18,0,,,,,,,o’reilly,
mads hermansen,0,0,7.7,90,1208030,2024-08-19,1,,,,,,,hermansen,
james justin,0,0,7.3,90,1208030,2024-08-19,1,,,,,,,justin,
jannik vestergaard,0,0,6.6,90,1208030,2024-08-19,0,,,,,,,vestergaard,
wout faes,0,0,6.6,90,1208030,2024-08-19,0,,,,,,,faes,
victor kristiansen,0,0,6.9,90,1208030,2024-08-19,0,,,,,,,kristiansen,
harry winks,0,0,7.0,90,1208030,2024-08-19,1,,,,,,,winks,
wilfred ndidi,0,0,7.3,90,1208030,2024-08-19,1,,,,,,,ndidi,
abdul fatawu issahaku,0,1,7.9,90,1208030,2024-08-19,1,,,,,,,issahaku,
facundo buonanotte,0,0,7.0,79,1208030,2024-08-19,1,,,,,,,buonanotte,
bobby decordova-reid,0,0,6.0,86,1208030,2024-08-19,0,,,,,,,decordova-reid,
jamie vardy,1,0,7.2,79,1208030,2024-08-19,1,,,,,,,vardy,
boubakary soumaré,0,0,6.7,11,1208030,2024-08-19,0,,,,,,,soumaré,
stephy mavididi,0,0,6.7,11,1208030,2024-08-19,0,,,,,,,mavididi,
kasey mcateer,0,0,7.0,14,1208030,2024-08-19,1,,,,,,,mcateer,
danny ward,0,0,0.0,0,1208030,2024-08-19,0,,,,,,,ward,
caleb okoli,0,0,0.0,0,1208030,2024-08-19,0,,,,,,,okoli,
benjamin nelson,0,0,0.0,0,1208030,2024-08-19,0,,,,,,,nelson,
ricardo pereira,0,0,0.0,0,1208030,2024-08-19,0,,,,,,,pereira,
hamza choudhury,0,0,0.0,0,1208030,2024-08-19,0,,,,,,,choudhury,
thomas cannon,0,0,0.0,0,1208030,2024-08-19,0,,,,,,,cannon,
guglielmo vicario,0,0,7.3,90,1208030,2024-08-19,1,,,,Libra,,,vicario,07-10-1996
pedro porro,1,0,7.9,89,1208030,2024-08-19,1,,,,,,,porro,
cristian romero,0,0,7.3,90,1208030,2024-08-19,1,,,,Taurus,,,romero,27-04-1998
micky van de ven,0,0,7.2,90,1208030,2024-08-19,1,,,,,,,ven,
destiny udogie,0,0,6.9,90,1208030,2024-08-19,0,,,,Sagittarius,,,udogie,28-11-2002
pape matar sarr,0,0,6.9,78,1208030,2024-08-19,0,,,,Virgo,,,sarr,14-09-2002
rodrigo bentancur,0,0,7.0,78,1208030,2024-08-19,1,,,,,,,bentancur,
james maddison,0,1,7.9,79,1208030,2024-08-19,1,,,,,,,maddison,
brennan johnson,0,0,7.5,78,1208030,2024-08-19,1,,,,,,,johnson,
dominic solanke,0,0,7.3,90,1208030,2024-08-19,1,,,,Virgo,,,solanke,14-09-1997
heung-min son,0,0,7.2,89,1208030,2024-08-19,1,,,,,,,son,
archie gray,0,0,6.6,12,1208030,2024-08-19,0,,,,Pisces,,,gray,12-03-2006
timo werner,0,0,6.3,12,1208030,2024-08-19,0,,,,,,,werner,
lucas bergvall,0,0,7.5,12,1208030,2024-08-19,1,,,,,,,bergvall,
dejan kulusevski,0,0,6.6,11,1208030,2024-08-19,0,,,,,,,kulusevski,
djed spence,0,0,6.3,8,1208030,2024-08-19,0,,,,,,,spence,
richarlison,0,0,6.2,8,1208030,2024-08-19,0,,,,,,,richarlison,
brandon austin,0,0,0.0,0,1208030,2024-08-19,0,,,,,,,austin,
ben davies,0,0,0.0,0,1208030,2024-08-19,0,,,,,,,davies,
radu drăguşin,0,0,0.0,0,1208030,2024-08-19,0,,,,,,,drăguşin,
andré onana,0,0,7.2,90,1208021,2024-08-16,1,,,,Leo,,,onana,20-08-2001
noussair mazraoui,0,0,7.5,81,1208021,2024-08-16,1,,,,Scorpio,,,mazraoui,14-11-1997
harry maguire,0,0,7.3,81,1208021,2024-08-16,1,harry maguire,Man United,05-03-1999,Pisces,Water,Jupiter,maguire,05-03-1999
lisandro martínez,0,0,7.2,90,1208021,2024-08-16,1,lisandro martínez,Man United,18-01-1998,Capricorn,Earth,Saturn,martínez,18-01-1998
diogo dalot,0,0,7.3,90,1208021,2024-08-16,1,diogo dalot,Man United,18-03-1999,Pisces,Water,Jupiter,dalot,18-03-1999
casemiro,0,0,8.5,90,1208021,2024-08-16,1,casemiro,Man United,23-02-1992,Pisces,Water,Jupiter,casemiro,23-02-1992
kobbie mainoo,0,0,7.7,84,1208021,2024-08-16,1,kobbie mainoo,Man United,19-04-2005,Aries,Fire,Mars,mainoo,19-04-2005
amad diallo,0,0,7.2,61,1208021,2024-08-16,1,amad diallo,Man United,11-07-2002,Cancer,Water,Moon,diallo,11-07-2002
mason mount,0,0,6.5,61,1208021,2024-08-16,0,,,,,,,mount,
marcus rashford,0,0,6.6,90,1208021,2024-08-16,0,,,,,,,rashford,
bruno fernandes,0,0,6.6,90,1208021,2024-08-16,0,bruno fernandes,Man United,08-09-1994,Virgo,Earth,Mercury,fernandes,08-09-1994
alejandro garnacho,0,1,6.6,29,1208021,2024-08-16,1,,,,Cancer,,,garnacho,01-07-2004
joshua zirkzee,1,0,7.3,29,1208021,2024-08-16,1,,,,Gemini,,,zirkzee,22-05-2001
matthijs de ligt,0,0,6.3,9,1208021,2024-08-16,0,,,,Leo,,,ligt,12-08-1999
jonny evans,0,0,6.7,9,1208021,2024-08-16,0,,,,,,,evans,
scott mctominay,0,0,6.7,11,1208021,2024-08-16,0,,,,,,,mctominay,
altay bayındır,0,0,0.0,0,1208021,2024-08-16,0,,,,,,,bayındır,
antony,0,0,0.0,0,1208021,2024-08-16,0,,,,,,,antony,
toby collyer,0,0,0.0,0,1208021,2024-08-16,0,,,,,,,collyer,
christian eriksen,0,0,0.0,0,1208021,2024-08-16,0,,,,,,,eriksen,
bernd leno,0,0,6.9,90,1208021,2024-08-16,0,,,,,,,leno,
kenny tete,0,0,7.0,90,1208021,2024-08-16,1,,,,,,,tete,
issa diop,0,0,7.3,90,1208021,2024-08-16,1,,,,,,,diop,
calvin bassey,0,0,6.3,90,1208021,2024-08-16,0,,,,,,,bassey,
antonee robinson,0,0,7.2,90,1208021,2024-08-16,1,,,,,,,robinson,
andreas pereira,0,0,7.2,89,1208021,2024-08-16,1,,,,,,,pereira,
saša lukić,0,0,6.9,89,1208021,2024-08-16,0,,,,,,,lukić,
adama traoré,0,0,6.7,78,1208021,2024-08-16,0,,,,,,,traoré,
emile smith rowe,0,0,6.9,64,1208021,2024-08-16,0,,,,,,,rowe,
alex iwobi,0,0,6.3,90,1208021,2024-08-16,0,,,,,,,iwobi,
rodrigo muniz,0,0,7.0,78,1208021,2024-08-16,1,,,,,,,muniz,
tom cairney,0,0,6.6,26,1208021,2024-08-16,0,,,,,,,cairney,
harry wilson,0,0,6.7,12,1208021,2024-08-16,0,,,,,,,wilson,
raúl jiménez,0,0,6.3,12,1208021,2024-08-16,0,,,,,,,jiménez,
harrison reed,0,0,0.0,1,1208021,2024-08-16,0,,,,,,,reed,
jay stansfield,0,0,0.0,1,1208021,2024-08-16,0,,,,,,,stansfield,
steven benda,0,0,0.0,0,1208021,2024-08-16,0,,,,,,,benda,
jorge cuenca,0,0,0.0,0,1208021,2024-08-16,0,,,,,,,cuenca,
timothy castagne,0,0,0.0,0,1208021,2024-08-16,0,,,,,,,castagne,
joshua king,0,0,0.0,0,1208021,2024-08-16,0,,,,,,,king,
christian walton,0,0,6.9,90,1208022,2024-08-17,0,,,,,,,walton,
axel tuanzebe,0,0,6.3,74,1208022,2024-08-17,0,,,,,,,tuanzebe,
luke woolfenden,0,0,7.0,90,1208022,2024-08-17,1,,,,,,,woolfenden,
jacob greaves,0,0,7.3,90,1208022,2024-08-17,1,,,,,,,greaves,
leif davis,0,0,6.7,90,1208022,2024-08-17,0,,,,,,,davis,
sam morsy,0,0,6.9,90,1208022,2024-08-17,0,,,,,,,morsy,
massimo luongo,0,0,6.9,65,1208022,2024-08-17,0,,,,,,,luongo,
wes burns,0,0,6.5,57,1208022,2024-08-17,0,,,,,,,burns,
conor chaplin,0,0,6.9,65,1208022,2024-08-17,0,,,,,,,chaplin,
omari hutchinson,0,0,6.9,90,1208022,2024-08-17,0,,,,,,,hutchinson,
liam delap,0,0,6.7,74,1208022,2024-08-17,0,,,,Aquarius,,,delap,08-02-2003
ben johnson,0,0,6.5,33,1208022,2024-08-17,0,,,,,,,johnson,
jack taylor,0,0,6.3,25,1208022,2024-08-17,0,,,,,,,taylor,
marcus harness,0,0,6.2,25,1208022,2024-08-17,0,,,,,,,harness,
sammie szmodics,0,0,6.7,16,1208022,2024-08-17,0,,,,,,,szmodics,
ali al-hamadi,0,0,6.7,16,1208022,2024-08-17,0,,,,,,,al-hamadi,
cieran slicker,0,0,0.0,0,1208022,2024-08-17,0,,,,,,,slicker,
conor townsend,0,0,0.0,0,1208022,2024-08-17,0,,,,,,,townsend,
cameron burgess,0,0,0.0,0,1208022,2024-08-17,0,,,,,,,burgess,
kalvin phillips,0,0,0.0,0,1208022,2024-08-17,0,,,,,,,phillips,
alisson,0,0,7.2,90,1208022,2024-08-17,1,,,,,,,alisson,
trent alexander-arnold,0,0,7.6,77,1208022,2024-08-17,1,,,,Libra,,,alexander-arnold,07-10-1998
jarell quansah,0,0,7.2,45,1208022,2024-08-17,1,,,,,,,quansah,
virgil van dijk,0,0,7.0,90,1208022,2024-08-17,1,virgil van dijk,Liverpool,08-07-1991,Cancer,Water,Moon,dijk,08-07-1991
andrew robertson,0,0,6.9,79,1208022,2024-08-17,0,,,,,,,robertson,
ryan gravenberch,0,0,7.3,90,1208022,2024-08-17,1,ryan gravenberch,Liverpool,16-05-2002,Taurus,Earth,Venus,gravenberch,16-05-2002
alexis mac allister,0,0,6.7,90,1208022,2024-08-17,0,alexis mac allister,Liverpool,24-12-1998,Capricorn,Earth,Saturn,allister,24-12-1998
mohamed salah,1,1,8.2,90,1208022,2024-08-17,1,mohamed salah,Liverpool,15-06-1992,Gemini,Air,Mercury,salah,15-06-1992
dominik szoboszlai,0,0,7.9,90,1208022,2024-08-17,1,dominik szoboszlai,Liverpool,25-10-2000,Scorpio,Water,Mars,szoboszlai,25-10-2000
luis díaz,0,0,7.7,90,1208022,2024-08-17,1,,,,Capricorn,,,díaz,13-01-1997
diogo jota,1,0,7.3,79,1208022,2024-08-17,1,,,,Sagittarius,,,jota,04-12-1996
ibrahima konaté,0,0,7.0,45,1208022,2024-08-17,1,ibrahima konaté,Liverpool,25-05-1999,Gemini,Air,Mercury,konaté,25-05-1999
conor bradley,0,0,6.9,13,1208022,2024-08-17,0,,,,,,,bradley,
konstantinos tsimikas,0,0,6.7,11,1208022,2024-08-17,0,,,,,,,tsimikas,
cody gakpo,0,0,6.7,11,1208022,2024-08-17,0,cody gakpo,Liverpool,07-05-1999,Taurus,Earth,Venus,gakpo,07-05-1999
caoimhin kelleher,0,0,0.0,0,1208022,2024-08-17,0,,,,,,,kelleher,
harvey elliott,0,0,0.0,0,1208022,2024-08-17,0,,,,,,,elliott,
curtis jones,0,0,0.0,0,1208022,2024-08-17,0,,,,,,,jones,
wataru endo,0,0,0.0,0,1208022,2024-08-17,0,,,,Aquarius,,,endo,09-02-1993
darwin núñez,0,0,0.0,0,1208022,2024-08-17,0,,,,Cancer,,,núñez,24-06-1999
nick pope,0,0,7.2,90,1208025,2024-08-17,1,,,,Aries,,,pope,19-04-1992
valentino livramento,0,0,7.2,90,1208025,2024-08-17,1,,,,Scorpio,,,livramento,12-11-2002
fabian schär,0,0,4.9,28,1208025,2024-08-17,0,,,,Sagittarius,,,schär,20-12-1991
dan burn,0,0,6.9,90,1208025,2024-08-17,0,,,,Taurus,,,burn,09-05-1992
lewis hall,0,0,7.3,70,1208025,2024-08-17,1,,,,Virgo,,,hall,08-09-2004
sean longstaff,0,0,6.9,90,1208025,2024-08-17,0,,,,,,,longstaff,
bruno guimarães,0,0,7.5,90,1208025,2024-08-17,1,,,,Scorpio,,,guimarães,16-11-1997
joelinton,1,0,7.9,90,1208025,2024-08-17,1,,,,Leo,,,joelinton,14-08-1996
jacob murphy,0,0,6.9,30,1208025,2024-08-17,0,,,,Pisces,,,murphy,24-02-1995
alexander isak,0,1,7.3,90,1208025,2024-08-17,1,,,,Virgo,,,isak,21-09-1999
anthony gordon,0,0,6.9,70,1208025,2024-08-17,0,,,,Pisces,,,gordon,24-02-2001
emil krafth,0,0,7.0,60,1208025,2024-08-17,1,,,,,,,krafth,
lloyd kelly,0,0,6.6,20,1208025,2024-08-17,0,,,,,,,kelly,
harvey barnes,0,0,6.2,20,1208025,2024-08-17,0,,,,Sagittarius,,,barnes,09-12-1997
martin dúbravka,0,0,0.0,0,1208025,2024-08-17,0,,,,,,,dúbravka,
matt targett,0,0,0.0,0,1208025,2024-08-17,0,,,,,,,targett,
kieran trippier,0,0,0.0,0,1208025,2024-08-17,0,,,,Virgo,,,trippier,19-09-1990
joe willock,0,0,0.0,0,1208025,2024-08-17,0,,,,Leo,,,willock,20-08-1999
william osula,0,0,0.0,0,1208025,2024-08-17,0,,,,,,,osula,
miguel almirón,0,0,0.0,0,1208025,2024-08-17,0,,,,,,,almirón,
alex mccarthy,0,0,6.3,90,1208025,2024-08-17,0,,,,,,,mccarthy,
taylor harwood-bellis,0,0,7.0,90,1208025,2024-08-17,1,,,,,,,harwood-bellis,
jan bednarek,0,0,7.3,81,1208025,2024-08-17,1,,,,,,,bednarek,
jack stephens,0,0,6.9,90,1208025,2024-08-17,0,,,,,,,stephens,
yukinari sugawara,0,0,7.0,45,1208025,2024-08-17,1,,,,,,,sugawara,
will smallbone,0,0,7.3,90,1208025,2024-08-17,1,,,,,,,smallbone,
flynn downes,0,0,7.3,90,1208025,2024-08-17,1,,,,,,,downes,
joe aribo,0,0,7.3,70,1208025,2024-08-17,1,,,,,,,aribo,
kyle walker-peters,0,0,7.0,81,1208025,2024-08-17,1,,,,,,,walker-peters,
adam armstrong,0,0,6.6,90,1208025,2024-08-17,0,,,,,,,armstrong,
ben brereton díaz,0,0,6.2,71,1208025,2024-08-17,0,,,,Capricorn,,,díaz,13-01-1997
samuel edozie,0,0,6.9,45,1208025,2024-08-17,0,,,,,,,edozie,
tyler dibling,0,0,6.9,20,1208025,2024-08-17,0,,,,,,,dibling,
cameron archer,0,0,6.9,19,1208025,2024-08-17,0,,,,,,,archer,
samuel amo-ameyaw,0,0,6.6,9,1208025,2024-08-17,0,,,,,,,amo-ameyaw,
carlos alcaraz,0,0,6.9,9,1208025,2024-08-17,0,,,,,,,alcaraz,
joe lumley,0,0,0.0,0,1208025,2024-08-17,0,,,,,,,lumley,
charlie taylor,0,0,0.0,0,1208025,2024-08-17,0,,,,,,,taylor,
james bree,0,0,0.0,0,1208025,2024-08-17,0,,,,,,,bree,
nathan wood,0,0,0.0,0,1208025,2024-08-17,0,,,,Sagittarius,,,wood,07-12-1991
david raya,0,0,7.7,90,1208023,2024-08-17,1,david raya,Arsenal,15-09-1995,Virgo,Earth,Mercury,raya,15-09-1995
benjamin white,0,0,6.9,90,1208023,2024-08-17,0,,,,,,,white,
william saliba,0,0,7.0,90,1208023,2024-08-17,1,william saliba,Arsenal,24-03-2001,Aries,Fire,Mars,saliba,24-03-2001
gabriel magalhães,0,0,7.3,90,1208023,2024-08-17,1,gabriel magalhães,Arsenal,19-12-1997,Sagittarius,Fire,Jupiter,magalhães,19-12-1997
oleksandr zinchenko,0,0,7.0,69,1208023,2024-08-17,1,,,,,,,zinchenko,
martin ødegaard,0,0,7.3,90,1208023,2024-08-17,1,,,,,,,ødegaard,
thomas partey,0,0,7.2,90,1208023,2024-08-17,1,,,,Gemini,,,partey,13-06-1993
declan rice,0,0,7.2,85,1208023,2024-08-17,1,declan rice,Arsenal,14-01-1999,Capricorn,Earth,Saturn,rice,14-01-1999
bukayo saka,1,1,8.9,80,1208023,2024-08-17,1,,,,,,,saka,
kai havertz,1,1,8.2,90,1208023,2024-08-17,1,kai havertz,Arsenal,11-06-1999,Gemini,Air,Mercury,havertz,11-06-1999
gabriel martinelli,0,0,7.3,90,1208023,2024-08-17,1,,,,Gemini,,,martinelli,18-06-2001
jurriën timber,0,0,6.5,21,1208023,2024-08-17,0,jurriën timber,Arsenal,17-06-2001,Gemini,Air,Mercury,timber,17-06-2001
leandro trossard,0,0,6.7,10,1208023,2024-08-17,0,leandro trossard,Arsenal,04-12-1994,Sagittarius,Fire,Jupiter,trossard,04-12-1994
gabriel jesus,0,0,6.3,11,1208023,2024-08-17,0,gabriel jesus,Arsenal,03-04-1997,Aries,Fire,Mars,jesus,03-04-1997
aaron ramsdale,0,0,0.0,0,1208023,2024-08-17,0,,,,,,,ramsdale,
riccardo calafiori,0,0,0.0,0,1208023,2024-08-17,0,,,,Taurus,,,calafiori,19-05-2002
jorginho,0,0,0.0,0,1208023,2024-08-17,0,,,,,,,jorginho,
ethan nwaneri,0,0,0.0,0,1208023,2024-08-17,0,,,,,,,nwaneri,
reiss nelson,0,0,0.0,0,1208023,2024-08-17,0,,,,,,,nelson,
edward nketiah,0,0,0.0,0,1208023,2024-08-17,0,,,,,,,nketiah,
josé sá,0,0,7.2,90,1208023,2024-08-17,1,,,,,,,sá,
matt doherty,0,0,7.0,90,1208023,2024-08-17,1,,,,,,,doherty,
yerson mosquera,0,0,6.9,90,1208023,2024-08-17,0,,,,,,,mosquera,
toti gomes,0,0,6.3,90,1208023,2024-08-17,0,,,,,,,gomes,
rayan aït nouri,0,0,6.3,84,1208023,2024-08-17,0,,,,,,,nouri,
joão gomes,0,0,6.7,84,1208023,2024-08-17,0,,,,,,,gomes,
mario lemina,0,0,7.2,90,1208023,2024-08-17,1,,,,,,,lemina,
hee-chan hwang,0,0,6.6,90,1208023,2024-08-17,0,,,,,,,hwang,
jean-ricner bellegarde,0,0,6.5,57,1208023,2024-08-17,0,,,,,,,bellegarde,
rodrigo gomes,0,0,6.7,75,1208023,2024-08-17,0,,,,,,,gomes,
jørgen strand larsen,0,0,6.2,84,1208023,2024-08-17,0,,,,,,,larsen,
matheus cunha,0,0,7.2,33,1208023,2024-08-17,1,matheus cunha,Man United,27-05-1999,Gemini,Air,Mercury,cunha,27-05-1999
daniel podence,0,0,6.3,15,1208023,2024-08-17,0,,,,,,,podence,
craig dawson,0,0,6.3,12,1208023,2024-08-17,0,,,,,,,dawson,
chiquinho,0,0,6.7,12,1208023,2024-08-17,0,,,,,,,chiquinho,
pablo sarabia,0,0,6.9,12,1208023,2024-08-17,0,,,,,,,sarabia,
daniel bentley,0,0,0.0,0,1208023,2024-08-17,0,,,,,,,bentley,
santiago bueno,0,0,0.0,0,1208023,2024-08-17,0,,,,,,,bueno,
tommy doyle,0,0,0.0,0,1208023,2024-08-17,0,,,,,,,doyle,
gonçalo guedes,0,0,0.0,0,1208023,2024-08-17,0,,,,,,,guedes,
jordan pickford,0,0,7.0,90,1208024,2024-08-17,1,,,,,,,pickford,
ashley young,0,0,6.0,66,1208024,2024-08-17,0,,,,,,,young,
james tarkowski,0,0,6.9,90,1208024,2024-08-17,0,,,,,,,tarkowski,
michael keane,0,0,6.9,90,1208024,2024-08-17,0,,,,,,,keane,
vitaliy mykolenko,0,0,6.0,90,1208024,2024-08-17,0,,,,,,,mykolenko,
tim iroegbunam,0,0,6.9,90,1208024,2024-08-17,0,,,,,,,iroegbunam,
idrissa gueye,0,0,6.5,90,1208024,2024-08-17,0,,,,,,,gueye,
jack harrison,0,0,6.6,85,1208024,2024-08-17,0,,,,,,,harrison,
abdoulaye doucouré,0,0,6.3,63,1208024,2024-08-17,0,,,,,,,doucouré,
dwight mcneil,0,0,6.3,90,1208024,2024-08-17,0,,,,,,,mcneil,
dominic calvert-lewin,0,0,6.6,76,1208024,2024-08-17,0,,,,,,,calvert-lewin,
iliman ndiaye,0,0,6.3,27,1208024,2024-08-17,0,,,,,,,ndiaye,
beto,0,0,6.2,14,1208024,2024-08-17,0,,,,,,,beto,
mason holgate,0,0,6.3,16,1208024,2024-08-17,0,,,,,,,holgate,
joão virgínia,0,0,0.0,0,1208024,2024-08-17,0,,,,,,,virgínia,
jake o'brien,0,0,0.0,0,1208024,2024-08-17,0,,,,,,,o'brien,
jenson metcalfe,0,0,0.0,0,1208024,2024-08-17,0,,,,,,,metcalfe,
harrison armstrong,0,0,0.0,0,1208024,2024-08-17,0,,,,,,,armstrong,
jesper lindstrøm,0,0,0.0,0,1208024,2024-08-17,0,,,,,,,lindstrøm,
neal maupay,0,0,0.0,0,1208024,2024-08-17,0,,,,,,,maupay,
jason steele,0,0,7.3,90,1208024,2024-08-17,1,,,,,,,steele,
joël veltman,0,0,7.7,90,1208024,2024-08-17,1,,,,,,,veltman,
jan paul van hecke,0,0,6.9,90,1208024,2024-08-17,0,,,,Gemini,,,hecke,08-06-2000
lewis dunk,0,0,6.9,76,1208024,2024-08-17,0,,,,,,,dunk,
jack hinshelwood,0,0,7.0,90,1208024,2024-08-17,1,,,,Aries,,,hinshelwood,11-04-2005
james milner,0,0,7.2,82,1208024,2024-08-17,1,,,,,,,milner,
mats wieffer,0,1,7.2,90,1208024,2024-08-17,1,,,,,,,wieffer,
yankuba minteh,0,1,7.2,45,1208024,2024-08-17,1,,,,Cancer,,,minteh,22-07-2004
joão pedro,0,0,7.2,82,1208024,2024-08-17,1,,,,Libra,,,pedro,26-09-2001
kaoru mitoma,1,0,7.2,89,1208024,2024-08-17,1,,,,Taurus,,,mitoma,20-05-1997
danny welbeck,1,1,8.3,90,1208024,2024-08-17,1,,,,Sagittarius,,,welbeck,26-11-1990
simon adingra,1,0,7.3,45,1208024,2024-08-17,1,,,,Capricorn,,,adingra,01-01-2002
adam webster,0,0,6.9,14,1208024,2024-08-17,0,,,,,,,webster,
